-6.3812e-08,7.3458e-08,0.00070959,8.7209e-07,-1.6279e-07,0.00073413,-6.7874e-08,-0.003571,-8.9444e-05,0.00074484,-0.0038278,-0.0014883,6.1956e-05,5.6124e-05,-0.0037498,-7.4335e-05,-0.0012403,-0.003695,0.0014877,3.8216e-05,5.5125e-05,0.00052576,0.001185,0.0013865,0.001422,0.0017183,0.0047796,0.0039501,0.0046216,0.0047401,0.0057276,0,0,0
-6.7613e-08,7.7835e-08,0.00075187,9.2404e-07,-1.7248e-07,0.00077786,-7.1918e-08,-0.0037837,-9.4773e-05,0.00078921,-0.0040559,-0.001577,6.5647e-05,5.9468e-05,-0.0039731,-7.8764e-05,-0.0013142,-0.0039151,0.0015764,4.0493e-05,5.8409e-05,0.00055708,0.0012556,0.0014691,0.0015068,0.0018207,0.0050644,0.0041854,0.0048969,0.0050225,0.0060689,0,0,0
-7.1599e-08,8.2423e-08,0.00079619,9.7851e-07,-1.8265e-07,0.00082372,-7.6158e-08,-0.0040068,-0.00010036,0.00083574,-0.004295,-0.00167,6.9517e-05,6.2973e-05,-0.0042074,-8.3407e-05,-0.0013917,-0.0041459,0.0016693,4.288e-05,6.1853e-05,0.00058992,0.0013296,0.0015557,0.0015956,0.001928,0.0053629,0.0044322,0.0051856,0.0053186,0.0064266,0,0,0
-7.5785e-08,8.7241e-08,0.00084274,1.0357e-06,-1.9333e-07,0.00087187,-8.061e-08,-0.004241,-0.00010623,0.00088459,-0.0045461,-0.0017676,7.3581e-05,6.6655e-05,-0.0044533,-8.8283e-05,-0.0014731,-0.0043883,0.0017669,4.5387e-05,6.5468e-05,0.00062441,0.0014074,0.0016466,0.0016889,0.0020407,0.0056764,0.0046913,0.0054888,0.0056295,0.0068023,0,0,0
-8.0278e-08,9.2414e-08,0.0008927,1.0971e-06,-2.0479e-07,0.00092357,-8.5389e-08,-0.0044925,-0.00011252,0.00093704,-0.0048156,-0.0018724,7.7943e-05,7.0607e-05,-0.0047174,-9.3517e-05,-0.0015604,-0.0046485,0.0018716,4.8078e-05,6.935e-05,0.00066143,0.0014908,0.0017443,0.001789,0.0021617,0.006013,0.0049694,0.0058142,0.0059633,0.0072056,0,0,0
-8.496e-08,9.7803e-08,0.00094476,1.1611e-06,-2.1674e-07,0.00097743,-9.0369e-08,-0.0047545,-0.00011909,0.00099169,-0.0050964,-0.0019816,8.2489e-05,7.4724e-05,-0.0049925,-9.8971e-05,-0.0016514,-0.0049196,0.0019808,5.0882e-05,7.3394e-05,0.0007,0.0015778,0.001846,0.0018933,0.0022878,0.0063636,0.0052592,0.0061533,0.006311,0.0076258,0,0,0
-8.9952e-08,1.0355e-07,0.0010003,1.2293e-06,-2.2947e-07,0.0010349,-9.5679e-08,-0.0050338,-0.00012608,0.00105,-0.0053959,-0.002098,8.7335e-05,7.9115e-05,-0.0052858,-0.00010479,-0.0017484,-0.0052086,0.0020972,5.3871e-05,7.7707e-05,0.00074113,0.0016705,0.0019544,0.0020046,0.0024222,0.0067375,0.0055682,0.0065148,0.0066819,0.0080739,0,0,0
-9.5163e-08,1.0955e-07,0.0010582,1.3006e-06,-2.4277e-07,0.0010948,-1.0122e-07,-0.0053255,-0.00013339,0.0011108,-0.0057085,-0.0022196,9.2395e-05,8.3699e-05,-0.0055921,-0.00011086,-0.0018497,-0.0055104,0.0022187,5.6992e-05,8.2209e-05,0.00078407,0.0017672,0.0020677,0.0021207,0.0025625,0.0071279,0.0058908,0.0068923,0.007069,0.0085417,0,0,0
-1.0073e-07,1.1596e-07,0.0011201,1.3766e-06,-2.5697e-07,0.0011589,-1.0714e-07,-0.005637,-0.00014119,0.0011758,-0.0060425,-0.0023494,9.7801e-05,8.8595e-05,-0.0059192,-0.00011734,-0.0019579,-0.0058328,0.0023485,6.0327e-05,8.7018e-05,0.00082994,0.0018706,0.0021886,0.0022448,0.0027124,0.0075449,0.0062355,0.0072955,0.0074825,0.0090414,0,0,0
-1.0653e-07,1.2264e-07,0.0011847,1.4559e-06,-2.7177e-07,0.0012256,-1.1332e-07,-0.0059618,-0.00014933,0.0012435,-0.0063906,-0.0024848,0.00010343,9.3699e-05,-0.0062602,-0.0001241,-0.0020707,-0.0061688,0.0024838,6.3802e-05,9.2031e-05,0.00087775,0.0019784,0.0023147,0.0023741,0.0028687,0.0079795,0.0065947,0.0077158,0.0079136,0.0095623,0,0,0
-1.1273e-07,1.2977e-07,0.0012536,1.5406e-06,-2.8758e-07,0.0012969,-1.1991e-07,-0.0063085,-0.00015801,0.0013158,-0.0067622,-0.0026293,0.00010945,9.9148e-05,-0.0066243,-0.00013132,-0.0021911,-0.0065275,0.0026282,6.7512e-05,9.7383e-05,0.0009288,0.0020935,0.0024493,0.0025121,0.0030355,0.0084436,0.0069782,0.0081645,0.0083738,0.010118,0,0,0
-1.1918e-07,1.372e-07,0.0013253,1.6288e-06,-3.0404e-07,0.0013711,-1.2677e-07,-0.0066696,-0.00016706,0.0013911,-0.0071493,-0.0027798,0.00011572,0.00010482,-0.0070035,-0.00013884,-0.0023166,-0.0069012,0.0027786,7.1377e-05,0.00010296,0.00098196,0.0022133,0.0025895,0.0026559,0.0032093,0.0089269,0.0073776,0.0086318,0.0088531,0.010698,0,0,0
-1.2606e-07,1.4512e-07,0.0014019,1.7229e-06,-3.216e-07,0.0014503,-1.3409e-07,-0.0070548,-0.0001767,0.0014715,-0.0075622,-0.0029403,0.0001224,0.00011088,-0.0074079,-0.00014685,-0.0024504,-0.0072998,0.0029391,7.5499e-05,0.0001089,0.0010387,0.0023411,0.0027391,0.0028093,0.0033946,0.0094425,0.0078037,0.0091303,0.0093644,0.011315,0,0,0
-1.3323e-07,1.5337e-07,0.0014815,1.8207e-06,-3.3987e-07,0.0015327,-1.4171e-07,-0.0074555,-0.00018674,0.0015551,-0.0079918,-0.0031074,0.00012935,0.00011718,-0.0078288,-0.0001552,-0.0025896,-0.0077144,0.0031061,7.9788e-05,0.00011509,0.0010977,0.0024741,0.0028947,0.0029689,0.0035875,0.0099789,0.008247,0.009649,0.0098964,0.011958,0,0,0
-1.4086e-07,1.6215e-07,0.0015664,1.925e-06,-3.5933e-07,0.0016205,-1.4983e-07,-0.0078826,-0.00019744,0.0016441,-0.0084495,-0.0032853,0.00013676,0.00012389,-0.0082772,-0.00016409,-0.0027379,-0.0081563,0.003284,8.4358e-05,0.00012168,0.0011606,0.0026158,0.0030605,0.003139,0.0037929,0.01055,0.0087194,0.010202,0.010463,0.012643,0,0,0
-1.4879e-07,1.7128e-07,0.0016545,2.0334e-06,-3.7956e-07,0.0017117,-1.5826e-07,-0.0083263,-0.00020855,0.0017367,-0.0089252,-0.0034703,0.00014446,0.00013086,-0.0087431,-0.00017332,-0.002892,-0.0086155,0.0034689,8.9107e-05,0.00012853,0.0012259,0.0027631,0.0032328,0.0033157,0.0040065,0.011144,0.0092103,0.010776,0.011052,0.013355,0,0,0
-1.5722e-07,1.8099e-07,0.0017484,2.1487e-06,-4.0109e-07,0.0018088,-1.6723e-07,-0.0087985,-0.00022038,0.0018352,-0.0094314,-0.0036671,0.00015265,0.00013828,-0.009239,-0.00018315,-0.003056,-0.0091041,0.0036656,9.4161e-05,0.00013582,0.0012954,0.0029198,0.0034161,0.0035037,0.0042337,0.011776,0.0097326,0.011387,0.011679,0.014112,0,0,0
-1.6598e-07,1.9107e-07,0.0018457,2.2684e-06,-4.2342e-07,0.0019095,-1.7655e-07,-0.0092884,-0.00023265,0.0019374,-0.0099565,-0.0038713,0.00016115,0.00014598,-0.0097534,-0.00019335,-0.0032262,-0.009611,0.0038697,9.9404e-05,0.00014339,0.0013675,0.0030824,0.0036064,0.0036988,0.0044694,0.012432,0.010275,0.012021,0.012329,0.014898,0,0,0
-1.7528e-07,2.0178e-07,0.0019492,2.3955e-06,-4.4715e-07,0.0020165,-1.8644e-07,-0.009809,-0.00024569,0.002046,-0.010515,-0.0040882,0.00017018,0.00015416,-0.0103,-0.00020419,-0.003407,-0.01015,0.0040866,0.00010497,0.00015142,0.0014442,0.0032551,0.0038085,0.0039061,0.0047199,0.013129,0.01085,0.012695,0.01302,0.015733,0,0,0
-1.8492e-07,2.1287e-07,0.0020563,2.5272e-06,-4.7173e-07,0.0021274,-1.9669e-07,-0.010348,-0.00025919,0.0021584,-0.011092,-0.0043129,0.00017954,0.00016264,-0.010866,-0.00021541,-0.0035943,-0.010707,0.0043112,0.00011074,0.00015974,0.0015236,0.003434,0.0040178,0.0041208,0.0049793,0.01385,0.011447,0.013393,0.013736,0.016598,0,0,0
-1.9513e-07,2.2463e-07,0.0021699,2.6668e-06,-4.978e-07,0.0022449,-2.0756e-07,-0.01092,-0.00027352,0.0022777,-0.011705,-0.0045513,0.00018946,0.00017163,-0.011467,-0.00022731,-0.0037929,-0.011299,0.0045494,0.00011686,0.00016857,0.0016077,0.0036238,0.0042398,0.0043485,0.0052545,0.014616,0.012079,0.014133,0.014495,0.017515,0,0,0
-2.057e-07,2.3679e-07,0.0022874,2.8112e-06,-5.2474e-07,0.0023665,-2.1879e-07,-0.011511,-0.00028832,0.002401,-0.012339,-0.0047977,0.00019971,0.00018092,-0.012087,-0.00023962,-0.0039982,-0.011911,0.0047957,0.00012319,0.0001777,0.0016948,0.00382,0.0044693,0.0045839,0.0055389,0.015407,0.012733,0.014898,0.01528,0.018463,0,0,0
-2.1688e-07,2.4967e-07,0.0024118,2.964e-06,-5.5328e-07,0.0024951,-2.3069e-07,-0.012137,-0.000304,0.0025315,-0.01301,-0.0050585,0.00021057,0.00019075,-0.012745,-0.00025265,-0.0042156,-0.012558,0.0050565,0.00012989,0.00018736,0.0017869,0.0040276,0.0047123,0.0048332,0.0058401,0.016245,0.013425,0.015708,0.016111,0.019467,0,0,0
-2.2842e-07,2.6295e-07,0.0025401,3.1217e-06,-5.8271e-07,0.0026279,-2.4296e-07,-0.012783,-0.00032017,0.0026662,-0.013702,-0.0053276,0.00022178,0.0002009,-0.013423,-0.00026609,-0.0044399,-0.013227,0.0053254,0.0001368,0.00019732,0.001882,0.0042419,0.004963,0.0050903,0.0061508,0.017109,0.01414,0.016543,0.016968,0.020503,0,0,0
-2.4061e-07,2.7698e-07,0.0026756,3.2883e-06,-6.1381e-07,0.0027681,-2.5593e-07,-0.013465,-0.00033726,0.0028085,-0.014433,-0.005612,0.00023361,0.00021162,-0.014139,-0.00028029,-0.0046768,-0.013932,0.0056097,0.0001441,0.00020786,0.0019824,0.0044683,0.0052279,0.005362,0.006479,0.018022,0.014894,0.017426,0.017873,0.021597,0,0,0
-2.5316e-07,2.9143e-07,0.0028152,3.4598e-06,-6.4582e-07,0.0029125,-2.6928e-07,-0.014167,-0.00035485,0.002955,-0.015186,-0.0059046,0.00024579,0.00022266,-0.014876,-0.00029491,-0.0049207,-0.014659,0.0059022,0.00015161,0.0002187,0.0020858,0.0047013,0.0055005,0.0056416,0.0068169,0.018962,0.015671,0.018335,0.018805,0.022723,0,0,0
-2.6639e-07,3.0666e-07,0.0029623,3.6406e-06,-6.7957e-07,0.0030647,-2.8335e-07,-0.014908,-0.0003734,0.0031094,-0.01598,-0.0062133,0.00025864,0.0002343,-0.015654,-0.00031032,-0.0051779,-0.015425,0.0062107,0.00015954,0.00023013,0.0021948,0.0049471,0.0057881,0.0059365,0.0071732,0.019953,0.01649,0.019294,0.019788,0.023911,0,0,0
-2.7998e-07,3.223e-07,0.0031134,3.8263e-06,-7.1424e-07,0.003221,-2.978e-07,-0.015668,-0.00039244,0.003268,-0.016795,-0.0065302,0.00027184,0.00024625,-0.016452,-0.00032615,-0.005442,-0.016212,0.0065275,0.00016768,0.00024187,0.0023068,0.0051994,0.0060833,0.0062393,0.0075391,0.020971,0.017331,0.020278,0.020798,0.02513,0,0,0
-2.9428e-07,3.3877e-07,0.0032724,4.0218e-06,-7.5072e-07,0.0033856,-3.1301e-07,-0.016468,-0.00041249,0.0034349,-0.017653,-0.0068637,0.00028572,0.00025883,-0.017293,-0.00034281,-0.00572,-0.01704,0.0068609,0.00017624,0.00025422,0.0024246,0.005465,0.006394,0.006558,0.0079242,0.022042,0.018217,0.021313,0.02186,0.026414,0,0,0
-3.0893e-07,3.5563e-07,0.0034353,4.222e-06,-7.8809e-07,0.0035541,-3.286e-07,-0.017288,-0.00043302,0.0036059,-0.018532,-0.0072054,0.00029994,0.00027171,-0.018154,-0.00035988,-0.0060047,-0.017888,0.0072025,0.00018501,0.00026687,0.0025453,0.005737,0.0067123,0.0068844,0.0083187,0.023139,0.019123,0.022374,0.022948,0.027729,0,0,0
-3.2431e-07,3.7334e-07,0.0036064,4.4323e-06,-8.2734e-07,0.0037311,-3.4496e-07,-0.018149,-0.00045459,0.0037855,-0.019454,-0.0075643,0.00031488,0.00028524,-0.019058,-0.0003778,-0.0063038,-0.018779,0.0075612,0.00019423,0.00028017,0.0026721,0.0060227,0.0070466,0.0072273,0.008733,0.024292,0.020076,0.023489,0.024091,0.02911,0,0,0
-3.4004e-07,3.9144e-07,0.0037813,4.6471e-06,-8.6745e-07,0.003912,-3.6169e-07,-0.019029,-0.00047663,0.0039691,-0.020398,-0.007931,0.00033015,0.00029907,-0.019982,-0.00039611,-0.0066094,-0.01969,0.0079278,0.00020365,0.00029375,0.0028016,0.0063147,0.0073882,0.0075777,0.0091564,0.025469,0.021049,0.024627,0.025259,0.030521,0,0,0
-3.5652e-07,4.1041e-07,0.0039645,4.8724e-06,-9.0949e-07,0.0041016,-3.7922e-07,-0.019951,-0.00049973,0.0041614,-0.021386,-0.0083154,0.00034615,0.00031357,-0.02095,-0.00041531,-0.0069298,-0.020644,0.008312,0.00021352,0.00030799,0.0029374,0.0066208,0.0077463,0.007945,0.0096002,0.026704,0.022069,0.025821,0.026483,0.032001,0,0,0
-3.7332e-07,4.2976e-07,0.0041514,5.102e-06,-9.5236e-07,0.0042949,-3.9709e-07,-0.020892,-0.00052328,0.0043576,-0.022394,-0.0087073,0.00036246,0.00032835,-0.021937,-0.00043489,-0.0072564,-0.021617,0.0087037,0.00022358,0.0003225,0.0030759,0.0069328,0.0081114,0.0083194,0.010053,0.027962,0.023109,0.027038,0.027731,0.033509,0,0,0
-3.909e-07,4.4999e-07,0.0043468,5.3422e-06,-9.972e-07,0.0044971,-4.1579e-07,-0.021875,-0.00054792,0.0045627,-0.023449,-0.0091173,0.00037953,0.00034381,-0.02297,-0.00045536,-0.007598,-0.022635,0.0091136,0.00023411,0.00033769,0.0032207,0.0072593,0.0084933,0.0087111,0.010526,0.029279,0.024198,0.028311,0.029037,0.035086,0,0,0
-4.0877e-07,4.7057e-07,0.0045456,5.5865e-06,-1.0428e-06,0.0047028,-4.348e-07,-0.022875,-0.00057297,0.0047713,-0.024521,-0.0095341,0.00039688,0.00035953,-0.024021,-0.00047618,-0.0079454,-0.02367,0.0095302,0.00024481,0.00035313,0.0033679,0.0075912,0.0088817,0.0091094,0.011007,0.030618,0.025304,0.029606,0.030365,0.036691,0,0,0
-4.2745e-07,4.9207e-07,0.0047533,5.8417e-06,-1.0904e-06,0.0049176,-4.5466e-07,-0.023921,-0.00059915,0.0049894,-0.025641,-0.0099697,0.00041502,0.00037595,-0.025118,-0.00049794,-0.0083084,-0.024751,0.0099657,0.000256,0.00036926,0.0035218,0.007938,0.0092875,0.0095256,0.01151,0.032017,0.02646,0.030958,0.031752,0.038367,0,0,0
-4.4642e-07,5.139e-07,0.0049642,6.101e-06,-1.1388e-06,0.0051359,-4.7484e-07,-0.024982,-0.00062574,0.0052108,-0.026779,-0.010412,0.00043343,0.00039264,-0.026233,-0.00052004,-0.0086772,-0.02585,0.010408,0.00026736,0.00038565,0.0036781,0.0082903,0.0096996,0.0099483,0.012021,0.033437,0.027634,0.032332,0.033161,0.04007,0,0,0
-4.6615e-07,5.3662e-07,0.0051836,6.3706e-06,-1.1892e-06,0.0053628,-4.9583e-07,-0.026086,-0.00065339,0.0054411,-0.027962,-0.010872,0.00045259,0.00040999,-0.027392,-0.00054302,-0.0090606,-0.026992,0.010868,0.00027917,0.00040269,0.0038407,0.0086567,0.010128,0.010388,0.012552,0.034915,0.028856,0.033761,0.034627,0.041841,0,0,0
-4.8607e-07,5.5955e-07,0.0054051,6.6429e-06,-1.24e-06,0.005592,-5.1702e-07,-0.027201,-0.00068132,0.0056736,-0.029158,-0.011337,0.00047193,0.00042751,-0.028563,-0.00056623,-0.0094479,-0.028146,0.011332,0.0002911,0.0004199,0.0040048,0.0090266,0.010561,0.010832,0.013089,0.036407,0.030089,0.035204,0.036106,0.043629,0,0,0
-5.0697e-07,5.8361e-07,0.0056375,6.9285e-06,-1.2933e-06,0.0058324,-5.3924e-07,-0.028371,-0.00071061,0.0059175,-0.030411,-0.011824,0.00049222,0.00044589,-0.029791,-0.00059057,-0.0098541,-0.029356,0.01182,0.00030362,0.00043795,0.004177,0.0094147,0.011015,0.011298,0.013651,0.037973,0.031382,0.036717,0.037659,0.045504,0,0,0
-5.2838e-07,6.0825e-07,0.0058756,7.2211e-06,-1.3479e-06,0.0060788,-5.6202e-07,-0.029569,-0.00074062,0.0061674,-0.031695,-0.012324,0.00051301,0.00046472,-0.031049,-0.00061551,-0.01027,-0.030596,0.012319,0.00031644,0.00045645,0.0043534,0.0098123,0.01148,0.011775,0.014228,0.039576,0.032708,0.038268,0.039249,0.047426,0,0,0
-5.5076e-07,6.3402e-07,0.0061245,7.5269e-06,-1.405e-06,0.0063362,-5.8582e-07,-0.030821,-0.00077199,0.0064287,-0.033038,-0.012846,0.00053474,0.0004844,-0.032364,-0.00064158,-0.010705,-0.031891,0.012841,0.00032984,0.00047578,0.0045378,0.010228,0.011967,0.012274,0.01483,0.041253,0.034093,0.039889,0.040912,0.049435,0,0,0
-5.7323e-07,6.5988e-07,0.0063743,7.834e-06,-1.4623e-06,0.0065947,-6.0972e-07,-0.032078,-0.00080349,0.0066909,-0.034386,-0.01337,0.00055655,0.00050417,-0.033684,-0.00066776,-0.011142,-0.033192,0.013364,0.0003433,0.00049519,0.0047229,0.010645,0.012455,0.012774,0.015436,0.042936,0.035484,0.041516,0.042581,0.051452,0,0,0
-5.9646e-07,6.8663e-07,0.0066327,8.1516e-06,-1.5216e-06,0.0068621,-6.3444e-07,-0.033379,-0.00083606,0.0069622,-0.03578,-0.013912,0.00057911,0.0005246,-0.03505,-0.00069483,-0.011594,-0.034538,0.013906,0.00035722,0.00051527,0.0049144,0.011077,0.01296,0.013292,0.016061,0.044676,0.036922,0.043199,0.044307,0.053537,0,0,0
-6.1983e-07,7.1354e-07,0.0068926,8.471e-06,-1.5812e-06,0.007131,-6.593e-07,-0.034687,-0.00086882,0.007235,-0.037182,-0.014457,0.00060181,0.00054516,-0.036423,-0.00072205,-0.012048,-0.035891,0.014451,0.00037121,0.00053546,0.0051069,0.011511,0.013468,0.013813,0.016691,0.046427,0.038369,0.044892,0.046043,0.055635,0,0,0
-6.4406e-07,7.4142e-07,0.007162,8.8021e-06,-1.643e-06,0.0074097,-6.8507e-07,-0.036042,-0.00090277,0.0075177,-0.038635,-0.015022,0.00062533,0.00056647,-0.037847,-0.00075027,-0.012519,-0.037294,0.015016,0.00038572,0.00055638,0.0053065,0.011961,0.013994,0.014353,0.017343,0.048241,0.039869,0.046646,0.047843,0.05781,0,0,0
-6.6836e-07,7.694e-07,0.0074323,9.1342e-06,-1.705e-06,0.0076892,-7.1091e-07,-0.037402,-0.00093684,0.0078014,-0.040093,-0.015589,0.00064892,0.00058784,-0.039275,-0.00077858,-0.012991,-0.038701,0.015582,0.00040028,0.00057738,0.0055068,0.012412,0.014522,0.014894,0.017997,0.050061,0.041373,0.048407,0.049648,0.059991,0,0,0
-6.9352e-07,7.9837e-07,0.0077121,9.4781e-06,-1.7692e-06,0.0079787,-7.3768e-07,-0.038811,-0.00097211,0.0080951,-0.041602,-0.016176,0.00067335,0.00060997,-0.040753,-0.0008079,-0.01348,-0.040158,0.016169,0.00041535,0.00059912,0.0057141,0.012879,0.015069,0.015455,0.018675,0.051946,0.042931,0.050229,0.051517,0.06225,0,0,0
-7.1874e-07,8.2739e-07,0.0079924,9.8226e-06,-1.8335e-06,0.0082688,-7.645e-07,-0.040221,-0.0010074,0.0083894,-0.043114,-0.016764,0.00069783,0.00063215,-0.042235,-0.00083727,-0.01397,-0.041618,0.016757,0.00043044,0.0006209,0.0059218,0.013347,0.015616,0.016017,0.019354,0.053835,0.044491,0.052055,0.05339,0.064513,0,0,0
-7.4483e-07,8.5743e-07,0.0082826,1.0179e-05,-1.9001e-06,0.008569,-7.9225e-07,-0.041682,-0.001044,0.008694,-0.04468,-0.017372,0.00072317,0.0006551,-0.043768,-0.00086766,-0.014478,-0.043129,0.017365,0.00044607,0.00064344,0.0061368,0.013832,0.016183,0.016598,0.020056,0.055789,0.046107,0.053945,0.055328,0.066855,0,0,0
-7.7094e-07,8.8748e-07,0.0085729,1.0536e-05,-1.9667e-06,0.0088694,-8.2002e-07,-0.043143,-0.0010806,0.0089987,-0.046246,-0.017981,0.00074852,0.00067806,-0.045303,-0.00089808,-0.014985,-0.044641,0.017974,0.00046171,0.00066599,0.0063519,0.014317,0.016751,0.01718,0.020759,0.057745,0.047723,0.055836,0.057268,0.069198,0,0,0
-7.9796e-07,9.1858e-07,0.0088734,1.0905e-05,-2.0356e-06,0.0091802,-8.4876e-07,-0.044655,-0.0011185,0.0093141,-0.047866,-0.018611,0.00077475,0.00070182,-0.04689,-0.00092955,-0.01551,-0.046205,0.018604,0.00047789,0.00068933,0.0065745,0.014819,0.017338,0.017782,0.021487,0.059768,0.049395,0.057792,0.059274,0.071623,0,0,0
